,date,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar
0,2023-10-11,0.0,6.0,284.8958333333333,54.59583333333333,20.354166666666668,96.00166666666667
1,2023-10-12,0.15958333333333333,6.0,303.7575,61.5275,18.124166666666667,127.04916666666666
2,2023-10-13,0.0,6.0,270.5254545454545,68.95409090909091,17.000454545454545,85.02363636363636
3,2023-10-14,0.0,6.0,271.13166666666666,75.63625,15.875416666666666,87.92166666666667
4,2023-10-15,0.0,6.0,268.38916666666665,74.60458333333334,16.488333333333333,107.01958333333333
5,2023-10-16,0.05916666666666667,6.0,288.00624999999997,66.34708333333333,15.2275,111.13875
6,2023-10-17,0.0,6.0,346.01,56.97105263157895,16.52,160.38842105263157
7,2023-10-18,0.0,6.0,252.79785714285714,59.642857142857146,19.567857142857143,170.7607142857143
8,2023-10-19,0.0,6.0,276.981,82.2515,15.779500000000002,46.3765
9,2023-10-20,0.0,6.0,252.1029166666667,63.23374999999999,14.22,119.47708333333334
10,2023-10-21,0.0,6.0,315.00624999999997,64.08666666666666,12.213333333333333,95.05125
11,2023-10-22,0.0,6.0,316.03125,65.31958333333334,13.467083333333333,108.46958333333333
12,2023-10-23,0.08041666666666668,6.0,275.16625,70.56,14.753333333333332,106.00041666666668
13,2023-10-24,0.0008333333333333334,6.0,273.83708333333334,71.76625,15.295416666666666,99.40083333333332
14,2023-10-25,0.07208333333333333,6.0,275.28541666666666,73.08291666666666,16.617916666666666,101.41041666666666
15,2023-10-26,0.0,6.0,285.8927777777778,76.22555555555556,17.791666666666668,112.15388888888889
16,2023-11-06,1.0,6.0,259.08500000000004,63.54625,13.245000000000001,53.80625
17,2023-11-07,0.9991666666666666,6.0,295.5470833333333,62.40875,11.957500000000001,60.899166666666666
18,2023-11-08,0.36000000000000004,6.0,431.2495833333333,60.92625,13.70875,70.14166666666667
19,2023-11-09,0.5895454545454546,6.0,523.709090909091,74.95727272727272,17.047272727272727,79.91181818181818
20,2023-11-10,1.0,6.0,383.30533333333335,58.602666666666664,16.735333333333333,54.86333333333334
21,2023-11-11,0.9404166666666667,6.0,526.2779166666667,74.27333333333333,14.072916666666666,71.875
22,2023-11-12,0.6291666666666667,6.0008333333333335,613.1716666666667,74.41916666666667,12.567916666666667,76.72083333333333
23,2023-11-13,0.5316666666666666,6.235416666666667,594.9816666666667,69.17916666666666,13.60375,72.37958333333334
24,2023-11-14,0.8333333333333334,6.04,712.625,85.40666666666668,13.674999999999999,81.20666666666666
25,2023-11-15,0.6354166666666666,6.0008333333333335,655.4791666666666,72.63875,16.56833333333333,73.57833333333333
26,2023-11-16,0.04416666666666667,6.00125,718.975,84.86458333333333,13.222083333333332,89.70708333333333
27,2023-11-17,0.04869565217391305,6.201739130434782,570.1417391304348,77.56782608695652,14.157826086956522,81.94217391304348
28,2023-11-18,0.016666666666666666,6.9425,481.6466666666667,72.78583333333333,16.57,69.86833333333333
29,2023-11-19,0.60125,6.8775,624.3908333333333,76.76791666666666,15.44625,79.21166666666666
30,2023-11-20,0.6133333333333333,6.9504166666666665,660.4445833333333,72.45875,15.384583333333333,74.56041666666667
31,2023-11-21,0.3541666666666667,6.990833333333334,625.4441666666667,71.43291666666666,14.58625,75.62541666666667
32,2023-11-22,0.9058333333333333,6.983750000000001,627.8695833333334,77.83749999999999,15.628333333333332,81.54166666666667
33,2023-11-23,0.8679166666666666,6.809583333333333,722.90125,78.76041666666667,17.387916666666666,71.66708333333334
34,2023-11-24,1.11375,6.9775,685.27,75.55083333333333,16.587500000000002,57.26166666666666
35,2023-11-25,1.2104347826086956,6.992608695652175,648.8226086956522,69.85434782608696,15.216086956521737,59.789565217391306
36,2023-11-26,1.0,7.0,626.3657142857144,87.25714285714285,14.167142857142858,85.90857142857143
37,2023-11-27,1.0,6.943529411764707,810.3341176470589,85.07529411764706,15.977058823529413,87.51
38,2023-11-28,1.0018181818181817,6.961818181818182,439.8290909090909,77.65090909090908,15.943636363636363,71.55818181818182
39,2023-11-29,1.0,6.948333333333333,679.86875,82.56791666666668,15.16375,74.28750000000001
40,2023-11-30,0.74625,6.985833333333333,687.2575,75.30208333333333,15.370416666666666,62.46958333333333
41,2023-12-01,0.9591666666666666,7.0,690.7479166666667,77.86208333333333,14.162083333333333,68.87708333333333
42,2023-12-02,1.0,6.950833333333333,710.9158333333334,85.0175,14.819166666666668,74.75083333333333
43,2023-12-03,0.9354166666666667,6.952500000000001,718.1825,77.77666666666666,15.430416666666666,70.46583333333334
44,2023-12-04,0.9616666666666666,6.951666666666667,644.8379166666667,75.59416666666667,15.157916666666667,72.74666666666667
45,2023-12-05,0.6316666666666667,6.950833333333333,701.8004166666666,78.52791666666667,15.450000000000001,72.36083333333333
46,2023-12-06,0.5725,6.9366666666666665,770.15875,86.06666666666666,15.278333333333334,78.10208333333334
47,2023-12-07,0.6818181818181818,6.911818181818182,712.3000000000001,78.0040909090909,16.780454545454546,65.00909090909092
48,2023-12-08,0.7666666666666666,6.5025,731.835,79.77666666666666,16.758333333333333,71.43041666666666
49,2023-12-09,0.7041666666666666,6.4725,838.8908333333334,81.04333333333334,17.972083333333334,79.46083333333333
50,2023-12-10,0.62375,6.37875,872.665,84.64874999999999,18.732916666666668,76.43666666666667
51,2023-12-11,1.0,6.01409090909091,899.7781818181818,90.64318181818182,15.746363636363638,80.24136363636363
52,2023-12-12,1.0,6.0,718.2925,85.25750000000001,16.385,78.72458333333334
53,2023-12-13,0.6641666666666667,6.506666666666667,734.0975,82.875,17.794166666666666,71.36708333333333
54,2023-12-14,0.10625,6.89375,698.4629166666667,92.09333333333332,15.474583333333333,78.57166666666667
55,2023-12-15,0.62375,6.37625,873.1491666666667,92.72833333333334,14.51375,91.18541666666665
56,2023-12-16,1.0,6.385454545454545,671.6013636363637,86.76545454545455,14.061818181818182,88.53363636363636
57,2023-12-18,1.0,6.760714285714286,454.49642857142857,76.47500000000001,15.979285714285714,56.02357142857143
58,2023-12-19,1.0,6.7941666666666665,613.1466666666666,84.80083333333333,12.161666666666667,65.11833333333333
59,2023-12-20,0.7558333333333334,6.852916666666666,615.84,83.73125,11.477083333333333,80.29083333333334
60,2023-12-21,0.33208333333333334,6.862916666666667,613.5545833333333,76.75583333333333,11.869583333333333,71.05708333333332
61,2023-12-22,0.255,6.888750000000001,670.3420833333333,77.3075,12.562916666666666,71.49083333333333
62,2023-12-23,0.5066666666666667,6.902916666666666,691.8970833333333,76.77791666666667,13.610833333333332,69.875
63,2023-12-24,0.87875,6.890416666666667,630.79875,82.11083333333333,13.5525,82.63833333333334
64,2023-12-25,1.0,6.896249999999999,618.8100000000001,82.41125,14.037083333333333,85.33791666666667
65,2023-12-26,0.9645833333333332,6.195416666666667,643.8658333333334,81.825,14.781666666666666,80.79541666666667
66,2023-12-27,1.0,5.2225,640.495,80.03125,14.82,81.79416666666667
67,2023-12-28,1.0,5.952916666666667,616.7275000000001,82.74583333333334,14.288333333333334,85.89291666666666
68,2023-12-29,1.0,5.95625,618.9733333333334,82.33916666666667,13.582083333333335,80.90833333333333
69,2023-12-30,1.0,5.927916666666667,602.15875,87.03000000000002,12.07,85.68083333333334
70,2023-12-31,1.0,5.929166666666667,713.94375,89.52875,12.663333333333334,83.38583333333334
71,2024-01-01,1.0,5.9005882352941175,625.0552941176471,78.99235294117646,15.68764705882353,81.59705882352942
72,2024-01-02,1.0,5.982916666666667,589.785,87.38583333333334,14.082083333333332,77.22458333333333
73,2024-01-03,0.7125,6.26125,566.4516666666667,86.44749999999999,13.96,82.85916666666667
74,2024-01-04,0.3279166666666667,6.664583333333333,626.8325,80.49583333333334,14.677083333333334,80.18458333333334
75,2024-01-05,0.6220833333333333,6.37625,614.0649999999999,87.84249999999999,14.54875,80.18166666666667
76,2024-01-06,0.5570833333333333,6.658333333333334,611.2666666666667,80.04208333333334,14.895000000000001,77.34791666666666
77,2024-01-07,0.0,7.0,591.3220833333334,77.22041666666667,14.106250000000001,67.48333333333333
78,2024-01-08,0.5577272727272727,6.431818181818182,597.8881818181818,74.16954545454546,14.308636363636365,64.71636363636364
79,2024-01-09,1.0,6.347916666666666,598.47,85.92541666666666,13.716666666666667,72.62291666666667
80,2024-01-10,0.6627272727272727,6.306363636363637,629.5322727272728,83.50454545454545,14.603636363636362,82.63363636363637
81,2024-01-11,0.9375,6.015625,453.834375,82.16875,15.67375,72.69875
82,2024-01-12,0.9695833333333334,5.9975,618.7433333333333,79.00041666666667,15.314583333333333,69.11916666666667
83,2024-01-13,1.0,5.972916666666666,612.155,75.86333333333333,15.12,70.45958333333333
84,2024-01-14,1.0,5.978750000000001,687.0495833333333,82.16666666666667,14.17875,80.1025
85,2024-01-15,0.96,6.009583333333333,692.8504166666667,75.20833333333333,13.880416666666667,63.931666666666665
86,2024-01-16,0.3566666666666667,6.709583333333334,596.3958333333334,78.19541666666667,14.784166666666666,68.1775
87,2024-01-17,0.6220833333333333,6.3500000000000005,692.7558333333333,88.39875,11.969583333333333,82.48875
88,2024-01-18,1.0,6.0,888.6288888888889,91.47333333333333,11.818888888888889,93.78888888888889
89,2024-01-19,1.0,5.971666666666667,462.64916666666664,75.5025,17.537499999999998,63.24166666666667
90,2024-01-20,1.0,5.964166666666666,1025.28875,89.55666666666667,12.195833333333333,77.31958333333334
91,2024-01-21,1.0,5.9629166666666675,911.6866666666666,86.19,14.480833333333335,76.10583333333334
92,2024-01-22,1.0041666666666667,5.966666666666666,936.4716666666667,81.07625,14.23375,65.88375
93,2024-01-23,0.69625,6.279583333333334,975.68125,78.61958333333332,13.119583333333333,63.6625
94,2024-01-24,0.6229166666666667,6.605833333333333,1046.56125,75.62875,15.179583333333333,64.155
95,2024-01-25,0.7004166666666666,6.675416666666667,896.0958333333333,74.41166666666666,15.544583333333334,67.72333333333333
96,2024-01-26,0.5679166666666666,6.395833333333333,934.5883333333333,81.21041666666666,15.355416666666668,73.9475
97,2024-01-27,0.945,5.751666666666666,777.17625,76.62125,16.167916666666667,69.43833333333333
98,2024-01-28,1.0,6.1375,860.695,78.81041666666667,15.975416666666668,71.34041666666667
99,2024-01-29,1.0,6.5275,952.8945833333333,74.99791666666667,15.499166666666667,72.59666666666666
100,2024-01-30,1.0,6.379583333333334,970.1750000000001,73.20625,15.878749999999998,69.26041666666667
101,2024-01-31,1.0,5.9975,964.3120833333332,79.68666666666667,17.205416666666668,60.37291666666667
102,2024-02-01,0.6625,6.336666666666667,1029.9341666666667,84.01041666666667,16.455000000000002,68.23
103,2024-02-02,0.25333333333333335,6.737916666666667,760.7020833333332,78.56416666666667,17.0225,72.95333333333333
104,2024-02-03,0.7,6.3,1192.524,85.8505,16.0825,79.469
105,2024-02-04,0.9520833333333334,6.048749999999999,1006.9341666666666,77.55708333333332,16.97125,76.35041666666667
106,2024-02-05,1.0,6.0,1271.4616666666666,87.81875000000001,15.022916666666667,83.31666666666668
107,2024-02-06,0.6420833333333333,6.352916666666666,2246.75875,87.73708333333333,15.103333333333333,83.94541666666667
108,2024-02-07,0.6220833333333333,6.40875,1283.7891666666667,77.705,15.876666666666667,70.33041666666666
109,2024-02-08,1.0,6.400833333333334,832.8120833333332,74.12666666666667,16.098333333333333,75.78458333333333
110,2024-02-09,0.9504166666666666,6.509583333333333,918.42625,75.07958333333333,16.539166666666667,73.58458333333333
111,2024-02-10,0.7216666666666667,6.488333333333333,674.7162500000001,77.26583333333333,16.240416666666665,75.64458333333333
112,2024-02-11,0.7095833333333333,6.60125,1075.1845833333334,79.15041666666666,15.932916666666666,75.05208333333333
113,2024-02-12,0.7775,6.577916666666667,1029.0491666666667,70.41875,16.132083333333334,69.20333333333333
114,2024-02-13,0.6533333333333333,6.7245833333333325,765.1845833333333,73.48208333333334,17.207083333333333,69.26666666666667
115,2024-02-14,0.6229166666666667,6.37625,736.0329166666667,82.09625,17.66625,77.8125
116,2024-02-15,0.6995833333333333,6.2941666666666665,2369.1558333333332,88.52291666666667,14.239166666666668,84.56625
117,2024-02-16,0.6208333333333333,6.427499999999999,1483.4329166666666,72.20416666666667,15.681666666666667,72.45916666666666
118,2024-02-17,0.99375,6.232083333333333,760.0245833333333,74.83041666666666,15.890416666666667,74.86833333333333
119,2024-02-18,0.9991666666666666,6.2129166666666675,958.4479166666666,87.63208333333334,14.064583333333333,81.95166666666667
120,2024-02-19,0.999,6.0,793.275,90.4755,15.383000000000001,91.092
121,2024-02-20,0.9975,5.987916666666667,1283.6041666666667,90.34750000000001,13.6275,86.73625
122,2024-02-21,0.38625,6.0,982.4579166666667,89.57833333333333,12.455833333333333,84.22041666666667
123,2024-02-22,0.0,6.418947368421052,489.3121052631579,89.05263157894737,12.15,82.53526315789475
124,2024-02-23,0.007083333333333334,6.75375,611.5720833333334,79.9775,14.970833333333333,72.21458333333334
125,2024-02-24,0.5804166666666667,6.377916666666667,607.4954166666666,80.85000000000001,14.750416666666666,65.42791666666666
126,2024-02-25,0.9984999999999999,6.0035,675.3140000000001,85.1895,15.453,83.324
127,2024-02-26,1.2,7.015000000000001,559.4566666666666,84.31333333333333,13.626666666666667,68.14666666666666
128,2024-02-27,1.1545833333333333,6.949999999999999,618.5391666666667,74.73791666666666,16.54041666666667,53.96041666666667
129,2024-02-28,1.2116666666666667,6.862916666666667,642.03125,74.54541666666667,17.375833333333333,59.937916666666666
130,2024-02-29,1.1470833333333335,6.7775,684.6058333333334,85.58625,14.627916666666666,74.18833333333333
131,2024-03-01,0.9791666666666666,6.863333333333333,701.84625,67.35708333333334,15.124583333333334,48.076249999999995
132,2024-03-02,1.00125,7.0125,632.13125,72.74708333333334,15.147083333333333,61.153333333333336
133,2024-03-03,1.0979166666666667,6.881666666666667,638.7679166666667,77.18249999999999,17.39375,71.00291666666666
134,2024-03-04,1.1179166666666667,6.842083333333334,718.2399999999999,74.88541666666667,17.54375,69.60458333333334
135,2024-03-05,0.8654166666666666,6.819583333333333,730.7608333333333,88.02166666666666,14.798333333333334,75.97125
136,2024-03-06,0.24083333333333334,6.019583333333333,591.8079166666666,71.79625,17.407083333333333,67.40083333333332
137,2024-03-07,0.021666666666666667,6.257083333333333,627.225,74.22375,16.799166666666668,64.57083333333334
138,2024-03-08,0.3958333333333333,6.56375,616.3825,69.51875,15.897916666666667,58.06333333333333
139,2024-03-09,0.37916666666666665,6.52875,618.4616666666667,67.75583333333334,16.713333333333335,61.22291666666666
140,2024-03-10,0.40958333333333335,6.502083333333334,637.1125,65.89666666666666,16.84125,62.35166666666667
141,2024-03-11,0.03166666666666667,6.242916666666667,647.3483333333334,77.3725,17.59541666666667,68.2475
142,2024-03-12,0.5116666666666666,6.0,651.1379166666667,81.20541666666666,16.442083333333333,77.46166666666666
143,2024-03-13,0.6341666666666667,6.197083333333333,663.6216666666667,69.25,17.82875,68.65291666666667
144,2024-03-14,0.62,6.689166666666666,752.5320833333334,70.18875,17.837500000000002,69.25208333333333
145,2024-03-15,0.2970833333333333,6.786666666666666,789.3495833333333,68.17583333333333,18.13375,65.18208333333332
146,2024-03-16,0.5091666666666667,6.4504166666666665,802.6604166666666,71.56375,19.330000000000002,54.87833333333333
147,2024-03-17,1.0,5.977083333333333,847.5133333333333,73.84708333333333,19.237083333333334,57.8125
148,2024-03-18,1.0,5.97,764.6508333333333,66.335,18.544999999999998,50.98666666666667
149,2024-03-19,1.0,5.9937499999999995,821.1374999999999,78.76416666666667,18.85875,60.94916666666666
150,2024-03-20,0.9483333333333334,6.020416666666667,715.1970833333334,69.11708333333333,17.297083333333333,55.97333333333333
151,2024-03-21,0.9983333333333334,5.990833333333334,634.2920833333334,69.24583333333334,18.079166666666666,62.833333333333336
152,2024-03-22,0.9975,5.9941666666666675,704.0408333333334,75.5425,19.257083333333334,61.96083333333333
153,2024-03-23,0.9983333333333334,5.987916666666667,744.98,70.41083333333334,21.36791666666667,63.125416666666666
154,2024-03-24,1.0,5.972083333333334,674.2804166666666,73.66291666666667,19.910833333333333,50.541666666666664
155,2024-03-25,1.0,5.9875,623.5095833333334,83.73,16.72625,71.18333333333334
156,2024-03-26,1.0,5.97625,568.3966666666666,73.60125000000001,18.888749999999998,75.44416666666667
157,2024-03-27,0.9508333333333333,5.9925,606.4,73.05416666666666,18.462500000000002,75.83
158,2024-03-28,1.0,5.996666666666666,743.7312499999999,88.72916666666667,15.325833333333334,86.99333333333334
159,2024-03-29,1.0,5.987916666666667,569.3420833333333,83.9575,16.65625,81.63
160,2024-03-30,1.0,5.972916666666666,586.1629166666667,74.47458333333334,17.133750000000003,74.36916666666666
161,2024-03-31,1.0,5.9745833333333325,626.12875,62.62708333333333,18.874166666666667,59.32375
162,2024-04-01,0.5608333333333334,6.165833333333333,630.2229166666667,63.104166666666664,20.182083333333335,57.94625
163,2024-04-02,0.0,6.576666666666667,718.6541666666667,68.38208333333334,21.08458333333333,61.720416666666665
164,2024-04-03,0.4825,6.511666666666667,709.5808333333334,87.53458333333333,19.301666666666666,84.35541666666667
165,2024-04-04,1.0,5.977083333333333,714.3420833333333,85.0425,18.052083333333332,81.95625
166,2024-04-05,0.7116666666666666,6.265416666666667,703.2041666666668,76.18833333333333,18.457916666666666,71.77749999999999
167,2024-04-06,0.6216666666666667,6.369583333333334,790.9370833333332,69.97958333333334,19.209166666666665,68.37125
168,2024-04-07,0.9433333333333334,6.054583333333333,748.1770833333334,63.279583333333335,20.87,62.01125
169,2024-04-08,0.99375,6.0062500000000005,704.5354166666666,62.98083333333333,19.7375,59.79958333333334
170,2024-04-09,0.9533333333333333,6.0441666666666665,688.85125,66.27499999999999,19.137083333333333,63.89458333333334
171,2024-04-10,1.0,6.0,714.8975,66.77541666666666,19.483333333333334,63.93083333333333
172,2024-04-11,1.0,6.0,542.6925,67.29875,19.489583333333332,65.72125
173,2024-04-12,0.6229166666666667,6.376666666666666,494.3595833333334,62.66083333333333,20.6575,64.43458333333334
174,2024-04-13,0.62,6.230416666666667,473.0741666666667,60.00666666666666,20.741666666666667,60.82875000000001
175,2024-04-14,1.0008333333333332,5.96375,364.38166666666666,59.65708333333333,20.668333333333333,58.903333333333336
176,2024-04-15,1.0,5.972916666666666,389.33708333333334,82.71583333333334,17.19875,81.81083333333333
177,2024-04-16,1.0,5.973333333333333,519.5216666666666,75.96208333333333,18.271666666666665,78.01208333333334
178,2024-04-17,0.9679166666666666,6.019583333333333,510.75541666666663,65.67041666666667,19.408333333333335,65.54125
179,2024-04-18,1.0,5.997083333333333,479.50666666666666,61.336666666666666,19.1325,62.35166666666667
180,2024-04-19,0.9033333333333333,6.0495833333333335,439.71250000000003,58.032916666666665,18.94875,57.05666666666667
181,2024-04-20,1.0,5.9937499999999995,326.6766666666667,78.58416666666666,16.006666666666668,74.42958333333333
182,2024-04-21,0.9929166666666666,5.987916666666667,275.62166666666667,76.15208333333334,18.044166666666666,70.67583333333333
183,2024-04-22,1.0,5.982916666666667,264.9633333333333,63.66916666666666,19.737083333333334,58.26708333333334
184,2024-04-23,0.9170833333333334,6.0687500000000005,280.0779166666667,65.74125,18.10125,59.03458333333333
185,2024-04-24,1.0,5.996666666666666,282.21208333333334,74.16875,16.404166666666665,76.52208333333333
186,2024-04-25,0.9345833333333333,6.0370833333333325,350.1041666666667,64.75125,19.13375,65.54541666666667
187,2024-04-26,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333
